DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.22	1	11825590		CLCN6			ENSG00000011021			rs56153133-?	rs56153133	0	56153133	intron_variant	0	NR	3E-37	36.52287874528034				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.13	1	16093094		FAM131C - EPHA2	ENSG00000185519	ENSG00000142627		19443	31243	rs28711771-?	rs28711771	0	28711771	intergenic_variant	1	NR	6E-8	7.221848749616356				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.11	1	24703979		SRRM1 - AL445648.1	ENSG00000133226	ENSG00000284699		30698	915	rs6686889-?	rs6686889	0	6686889	intergenic_variant	1	NR	2E-8	7.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.11	1	25068642		AL050344.1			ENSG00000233755			rs448385-?	rs448385	0	448385	intron_variant	0	NR	1E-12	12.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p13.2	1	115284645		NGF-AS1			ENSG00000228035			rs59980837-?	rs59980837	0	59980837	intron_variant	0	NR	1E-18	18.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q21.3	1	153689947		NPR1			ENSG00000169418			rs35479618-?	rs35479618	0	35479618	missense_variant	0	NR	8E-10	9.096910013008056				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q31.2	1	193326609		LINC01031			ENSG00000232077			rs16835282-?	rs16835282	0	16835282	intron_variant	0	NR	2E-7	6.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q32.1	1	201814554		IPO9-AS1, NAV1			ENSG00000231871, ENSG00000134369			rs2820290-?	rs2820290	0	2820290	intron_variant	0	NR	2E-10	9.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q42.13	1	228003374		SEPT14P17 - WNT3A	ENSG00000274886	ENSG00000154342		23147	3624	rs2760061-?	rs2760061	0	2760061	intergenic_variant	1	NR	1E-9	9.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q42.2	1	230701298		COG2 - AGT	ENSG00000135775	ENSG00000135744		7316	1225	rs943580-?	rs943580	0	943580	intergenic_variant	1	NR	4E-16	15.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1q42.2	1	232394844		RN7SL299P - SIPA1L2	ENSG00000242794	ENSG00000116991		171699	3121	rs6683021-?	rs6683021	0	6683021	intergenic_variant	1	NR	1E-8	8.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	2p24.1	2	20567381		HS1BP3			ENSG00000118960			rs113898337-?	rs113898337	0	113898337	intron_variant	0	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	2p24.1	2	21041028		APOB			ENSG00000084674			rs1367117-?	rs1367117	0	1367117	missense_variant	0	NR	2E-17	16.69897000433602				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	2p24.1	2	21205177		AC067959.1 - AC018742.1	ENSG00000271629	ENSG00000233005		6281	15998	rs312053-?	rs312053	0	312053	intergenic_variant	1	NR	6E-8	7.221848749616356				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p36.11	1	26842709		ZDHHC18			ENSG00000204160			rs71636784-?	rs71636784	0	71636784	intron_variant	0	NR	2E-13	12.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p34.2	1	42041342		HNRNPFP1			ENSG00000227538			rs12758407-?	rs12758407	0	12758407	non_coding_transcript_exon_variant	0	NR	9E-10	9.045757490560675				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p32.3	1	55039974		PCSK9			ENSG00000169174			rs11591147-?	rs11591147	0	11591147	missense_variant	0	NR	1E-11	11.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p32.2	1	56163763		AC119674.1			ENSG00000260971			rs1149643-?	rs1149643	0	1149643	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p32.2	1	56549996		PLPP3			ENSG00000162407			rs61772626-?	rs61772626	0	61772626	intron_variant	0	NR	4E-9	8.397940008672037				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p31.3	1	62456989		DOCK7			ENSG00000116641			rs4350231-?	rs4350231	0	4350231	intron_variant	0	NR	1E-8	8.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p31.1	1	72287256		NEGR1 - RPL31P12	ENSG00000172260	ENSG00000227207		4717	14216	rs2613498-?	rs2613498	0	2613498	intergenic_variant	1	NR	8E-9	8.096910013008056				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p22.2	1	88897581		GTF2B - AL445991.1	ENSG00000137947	ENSG00000235308		5637	25789	rs6679817-?	rs6679817	0	6679817	regulatory_region_variant	1	NR	1E-8	8.0				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p13.3	1	109274968		CELSR2			ENSG00000143126			rs12740374-?	rs12740374	0	12740374	3_prime_UTR_variant	0	NR	5E-24	23.30102999566398				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Cardiovascular disease	approximately 459,000 European ancestry individuals	NA	1p13.2	1	112504257		WNT2B			ENSG00000134245			rs3790604-?	rs3790604	0	3790604	intron_variant	0	NR	2E-15	14.698970004336019				NR [~ 8900000] (imputed)	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST007072	Genome-wide genotyping array
2014-03-14	23982368	Qi L	2013-08-28	JAMA	www.ncbi.nlm.nih.gov/pubmed/23982368	Association between a genetic variant related to glutamic acid metabolism and coronary heart disease in individuals with type 2 diabetes.	Cardiovascular heart disease in diabetics	669 European ancestry cases, 1,641 European ancestry controls	848 European ancestry cases, 1,030 European ancestry controls	1q25.3	1	182112825	GLUL, ZNF648	AL355482.2 - AL390856.1	ENSG00000225982	ENSG00000232309		22713	14472	rs10911021-C	rs10911021	0	10911021	intergenic_variant	1	0.679	2E-8	7.698970004336019		1.36	[1.22-1.51]	Affymetrix [2543016]	N	cardiovascular disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0001360	GCST002153	Genome-wide genotyping array
2010-09-28	20838585	Smith EN	2010-09-09	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20838585	Longitudinal genome-wide association of cardiovascular disease risk factors in the Bogalusa heart study.	Cardiovascular risk factors (age interaction)	525 European ancestry individuals	2,442 Finnish ancestry individuals	11q23.3	11	116742944	CADM1, APOA5, BUD13	AP000770.1 - BUD13	ENSG00000237937	ENSG00000137656		84692	5226	rs12280753-T	rs12280753	0	12280753	regulatory_region_variant	1	NR	8E-6	5.096910013008056	(triglycerides)	0.69	[0.40-0.98] unit increase	Illumina [2173391] (imputed)	N	waist circumference, triglyceride measurement, low density lipoprotein cholesterol measurement, cardiovascular disease, high density lipoprotein cholesterol measurement, age at assessment	http://www.ebi.ac.uk/efo/EFO_0004342, http://www.ebi.ac.uk/efo/EFO_0004530, http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0004612, http://www.ebi.ac.uk/efo/EFO_0008007	GCST000789	Genome-wide genotyping array
2010-09-28	20838585	Smith EN	2010-09-09	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20838585	Longitudinal genome-wide association of cardiovascular disease risk factors in the Bogalusa heart study.	Cardiovascular risk factors (age interaction)	525 European ancestry individuals	2,442 Finnish ancestry individuals	20q13.32	20	58589799	APCDD1L, STX16	APCDD1L-DT			ENSG00000231290			rs127430-G	rs127430	0	127430	intron_variant	0	NR	1E-6	6.0	(waist circumference)	0.19	[0.11-0.27] unit decrease	Illumina [2173391] (imputed)	N	waist circumference, triglyceride measurement, low density lipoprotein cholesterol measurement, cardiovascular disease, high density lipoprotein cholesterol measurement, age at assessment	http://www.ebi.ac.uk/efo/EFO_0004342, http://www.ebi.ac.uk/efo/EFO_0004530, http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0004612, http://www.ebi.ac.uk/efo/EFO_0008007	GCST000789	Genome-wide genotyping array
2010-09-28	20838585	Smith EN	2010-09-09	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20838585	Longitudinal genome-wide association of cardiovascular disease risk factors in the Bogalusa heart study.	Cardiovascular risk factors (age interaction)	525 European ancestry individuals	2,442 Finnish ancestry individuals	Xp21.2	X	29622701	IL1RAPL1, GK	IL1RAPL1			ENSG00000169306			rs7890572-G	rs7890572	0	7890572	intron_variant	0	NR	1E-7	7.0	(triglycerides)	0.97	[0.62-1.32] unit increase	Illumina [2173391] (imputed)	N	waist circumference, triglyceride measurement, low density lipoprotein cholesterol measurement, cardiovascular disease, high density lipoprotein cholesterol measurement, age at assessment	http://www.ebi.ac.uk/efo/EFO_0004342, http://www.ebi.ac.uk/efo/EFO_0004530, http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0004612, http://www.ebi.ac.uk/efo/EFO_0008007	GCST000789	Genome-wide genotyping array
2010-09-28	20838585	Smith EN	2010-09-09	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20838585	Longitudinal genome-wide association of cardiovascular disease risk factors in the Bogalusa heart study.	Cardiovascular risk factors (age interaction)	525 European ancestry individuals	2,442 Finnish ancestry individuals	11q24.1	11	122083949	SORL1, BLID	MIR100HG			ENSG00000255248			rs7121446-G	rs7121446	0	7121446	intron_variant	0	NR	3E-6	5.522878745280337	(waist circumference)	0.15	[0.09-0.21] unit decrease	Illumina [2173391] (imputed)	N	waist circumference, triglyceride measurement, low density lipoprotein cholesterol measurement, cardiovascular disease, high density lipoprotein cholesterol measurement, age at assessment	http://www.ebi.ac.uk/efo/EFO_0004342, http://www.ebi.ac.uk/efo/EFO_0004530, http://www.ebi.ac.uk/efo/EFO_0004611, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0004612, http://www.ebi.ac.uk/efo/EFO_0008007	GCST000789	Genome-wide genotyping array
2019-02-06	30251476	Lopez-Mejias R	2018-09-24	Arthritis Rheumatol	www.ncbi.nlm.nih.gov/pubmed/30251476	A genome-wide association study identifies a 3'UTR genetic variant of RARB associated with carotid intima-media thickness in rheumatoid arthritis.	Cardiovascular event in rheumatoid arthritis	467 Spanish ancestry patients, 2,522 Spanish ancestry controls	NA	1q24.1	1	166516654	RP11-276E17.2	LINC01675 - FMO8P	ENSG00000234142	ENSG00000238087		26615	49524	rs6684311-G	rs6684311	0	6684311	intergenic_variant	1	0.189	3E-7	6.522878745280337		1.68	[1.38-2.05]	Illumina [63089444] (imputed)	N	rheumatoid arthritis, cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0000319	GCST007041	Genome-wide genotyping array
2016-10-06	26516778	Bis JC	2015-10-30	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26516778	Drug-Gene Interactions of Antihypertensive Medications and Risk of Incident Cardiovascular Disease: A Pharmacogenomics Study from the CHARGE Consortium.	Cardiovascular disease in hypertension (calcium channel blocker interaction)	Up to 3,527 European ancestry individuals with cardiovascular disease, up to 11,848 European ancestry individuals without cardiovascular disease	Up to 1,751 European ancestry individuals with cardiovascular disease, up to 1,267 African American ancestry individuals with cardiovascular disease, up to 2,874 African American ancestry individuals without cardiovascular disease	2q37.2	2	236081413	CENTG2	AGAP1			ENSG00000157985			rs3768939-A	rs3768939	0	3768939	intron_variant	0	0.19	9E-7	6.045757490560675	(EA)	0.35	unit decrease	Affymetrix, Illumina [1807456] (imputed)	N	hypertension, cardiovascular disease, response to calcium channel blocker	http://www.ebi.ac.uk/efo/EFO_0000537, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0007767	GCST003205	Genome-wide genotyping array
2016-10-06	26516778	Bis JC	2015-10-30	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26516778	Drug-Gene Interactions of Antihypertensive Medications and Risk of Incident Cardiovascular Disease: A Pharmacogenomics Study from the CHARGE Consortium.	Cardiovascular disease in hypertension (calcium channel blocker interaction)	Up to 3,527 European ancestry individuals with cardiovascular disease, up to 11,848 European ancestry individuals without cardiovascular disease	Up to 1,751 European ancestry individuals with cardiovascular disease, up to 1,267 African American ancestry individuals with cardiovascular disease, up to 2,874 African American ancestry individuals without cardiovascular disease	6p21.2	6	39147637	C6orf64	SAYSD1 - KCNK5	ENSG00000112167	ENSG00000164626		32451	41334	rs7751419-T	rs7751419	0	7751419	regulatory_region_variant	1	0.29	3E-6	5.522878745280337	(EA)	0.26	unit increase	Affymetrix, Illumina [1807456] (imputed)	N	hypertension, cardiovascular disease, response to calcium channel blocker	http://www.ebi.ac.uk/efo/EFO_0000537, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0007767	GCST003205	Genome-wide genotyping array
2016-10-04	26516778	Bis JC	2015-10-30	PLoS One	www.ncbi.nlm.nih.gov/pubmed/26516778	Drug-Gene Interactions of Antihypertensive Medications and Risk of Incident Cardiovascular Disease: A Pharmacogenomics Study from the CHARGE Consortium.	Cardiovascular disease in hypertension (ACE inhibitor interaction)	Up to 3,527 European ancestry individuals with cardiovascular disease, up to 11,848 European ancestry individuals without cardiovascular disease	Up to 1,751 European ancestry individuals with cardiovascular disease, up to 1,267 African American ancestry individuals with cardiovascular disease, up to 2,874 African American ancestry individuals without cardiovascular disease	1q32.2	1	210587100	HHAT	HHAT, HHAT			ENSG00000054392, ENSG00000280680			rs4077408-A	rs4077408	0	4077408	intron_variant	0	0.69	8E-6	5.096910013008056	(EA)	0.25	[NR] unit increase	Affymetrix, Illumina [1892626] (imputed)	N	hypertension, cardiovascular disease, response to angiotensin-converting enzyme inhibitor	http://www.ebi.ac.uk/efo/EFO_0000537, http://www.ebi.ac.uk/efo/EFO_0000319, http://www.ebi.ac.uk/efo/EFO_0005325	GCST003186	Genome-wide genotyping array
2008-09-12	17903304	Larson MG	2007-09-19	BMC Med Genet	www.ncbi.nlm.nih.gov/pubmed/17903304	Framingham Heart Study 100K project: genome-wide associations for cardiovascular disease outcomes.	Major CVD	142 cases and 1,203 controls from 310 families	NA	6p24.1	6	13332235	intergenic	TBC1D7 - GFOD1	ENSG00000145979	ENSG00000145990		3652	25595	rs499818-?	rs499818	0	499818	regulatory_region_variant	1	NR	7E-6	5.154901959985743	(major CVD)			Affymetrix [70897]	N	cardiovascular disease	http://www.ebi.ac.uk/efo/EFO_0000319	GCST000093	Genome-wide genotyping array
